Site Id,Name,Met_Office_Id,Latitude,Longitude,Elevation
31996f7c-711d-e811-a6d2-9cb6d0e28a40,NAKURU,63714,NaN,36.1025,1901.04
34996f7c-711d-e811-a6d2-9cb6d0e28a40,NYERI,63717,NaN,36.980556,1798.32
37996f7c-711d-e811-a6d2-9cb6d0e28a40,EMBU,63720,NaN,37.458889,1493.52
3a996f7c-711d-e811-a6d2-9cb6d0e28a40,GARISSA,63723,NaN,39.648611,128.02
3d996f7c-711d-e811-a6d2-9cb6d0e28a40,KABALE,63726,-1.25,29.983333,1869
40996f7c-711d-e811-a6d2-9cb6d0e28a40,BUKOBA,63729,-1.333333,31.816667,1137
6ca6fe82-711d-e811-a6d2-9cb6d0e28a40,MUSOMA,63733,-1.5,33.8,1147
6fa6fe82-711d-e811-a6d2-9cb6d0e28a40,JOMO KENYATTA NTERNATIONAL AIRPORT,63740,-1.3275,36.916389,1624.28
72a6fe82-711d-e811-a6d2-9cb6d0e28a40,DAGORETTI CORNER,63741,-1.303611,36.759722,1798.32
75a6fe82-711d-e811-a6d2-9cb6d0e28a40,MWANZA,63756,-2.466667,32.916667,1140
78a6fe82-711d-e811-a6d2-9cb6d0e28a40,LAMU,63772,-2.204444,40.836944,1.83
7ba6fe82-711d-e811-a6d2-9cb6d0e28a40,SHINYANGA,63784,-3.65,33.35,1000
7ea6fe82-711d-e811-a6d2-9cb6d0e28a40,ARUSHA,63789,-3.333333,36.616667,1387
81a6fe82-711d-e811-a6d2-9cb6d0e28a40,MOSHI,63790,-3.35,37.333333,831
a6ce2d89-711d-e811-a6d2-9cb6d0e28a40,KILIMANJARO INT,63791,-3.416667,37.066667,896
a9ce2d89-711d-e811-a6d2-9cb6d0e28a40,VOI,63793,-3.398056,38.558056,559.92
acce2d89-711d-e811-a6d2-9cb6d0e28a40,KIGOMA,63801,-4.883333,29.633333,885
afce2d89-711d-e811-a6d2-9cb6d0e28a40,SINGIDA,63810,-4.8,34.716667,1307
b2ce2d89-711d-e811-a6d2-9cb6d0e28a40,SAME,63816,-4.083333,37.716667,872
b5ce2d89-711d-e811-a6d2-9cb6d0e28a40,MOMBASA INTERNATIONAL AIRPORT,63820,-4.015,39.606389,5.49
b8ce2d89-711d-e811-a6d2-9cb6d0e28a40,TABORA AIRPORT,63832,-5.083333,32.833333,1190
bbce2d89-711d-e811-a6d2-9cb6d0e28a40,HANDENI,63840,-5.433333,38.033333,756
0da7378f-711d-e811-a6d2-9cb6d0e28a40,TANGA,63844,-5.083333,39.066667,35
10a7378f-711d-e811-a6d2-9cb6d0e28a40,PEMBA/KARUME,63845,-5.25,39.816667,25
13a7378f-711d-e811-a6d2-9cb6d0e28a40,DODOMA,63862,-6.166667,35.766667,1120
16a7378f-711d-e811-a6d2-9cb6d0e28a40,MOROGORO,63866,-6.833333,37.65,526
19a7378f-711d-e811-a6d2-9cb6d0e28a40,ZANZIBAR/KISAUNI,63870,-6.216667,39.216667,15
1ca7378f-711d-e811-a6d2-9cb6d0e28a40,SUMBAWANGA,63881,-7.966667,31.633333,1923
1fa7378f-711d-e811-a6d2-9cb6d0e28a40,IRINGA,63887,-7.666667,35.75,1428
22a7378f-711d-e811-a6d2-9cb6d0e28a40,DAR ES SALAAM INT,63894,-6.866667,39.2,55
44073795-711d-e811-a6d2-9cb6d0e28a40,MAFIA KILINDONI,63895,-7.916667,39.666667,21
47073795-711d-e811-a6d2-9cb6d0e28a40,MBEYA,63932,-8.933333,33.466667,1707
4a073795-711d-e811-a6d2-9cb6d0e28a40,SONGEA,63962,-10.683333,35.583333,1067
4d073795-711d-e811-a6d2-9cb6d0e28a40,NACHINGWEA,63969,-10.35,38.75,465
50073795-711d-e811-a6d2-9cb6d0e28a40,MTWARA,63971,-10.266667,40.183333,113
53073795-711d-e811-a6d2-9cb6d0e28a40,SEYCHELLES INTERNATIONAL AIRPORT,63980,-4.666667,55.516667,3
56073795-711d-e811-a6d2-9cb6d0e28a40,PRASLIN,63981,-5.316667,55.683333,3
59073795-711d-e811-a6d2-9cb6d0e28a40,SEYCHELLES INTER. AIRPORT (RAWINSONDE STATION),63985,-4.683333,55.516667,0
5c073795-711d-e811-a6d2-9cb6d0e28a40,DESROCHES,63994,-5.693889,53.650278,3
93b3de9b-711d-e811-a6d2-9cb6d0e28a40,ALDABRA,63995,-9.35,46.533333,4
96b3de9b-711d-e811-a6d2-9cb6d0e28a40,FARQUHAR,63996,-10.1,51.166667,3
99b3de9b-711d-e811-a6d2-9cb6d0e28a40,MBANDAKA,64005,NaN,18.266667,317
9cb3de9b-711d-e811-a6d2-9cb6d0e28a40,GEMENA,64006,3.283333,19.783333,446
9fb3de9b-711d-e811-a6d2-9cb6d0e28a40,BASANKUSU,64008,1.216667,19.8,353
a2b3de9b-711d-e811-a6d2-9cb6d0e28a40,LISALA,64014,2.316667,21.566667,463
a5b3de9b-711d-e811-a6d2-9cb6d0e28a40,LIBENGE,64015,3.633333,18.633333,359
a8b3de9b-711d-e811-a6d2-9cb6d0e28a40,BUMBA,64016,2.183333,22.55,361
d75ad7a1-711d-e811-a6d2-9cb6d0e28a40,BASOKO,64018,1.25,23.6,366
da5ad7a1-711d-e811-a6d2-9cb6d0e28a40,BONDO,64021,3.8,23.816667,474
dd5ad7a1-711d-e811-a6d2-9cb6d0e28a40,BUTA,64034,2.783333,24.783333,410
e05ad7a1-711d-e811-a6d2-9cb6d0e28a40,KISANGANI,64040,NaN,25.183333,396
e35ad7a1-711d-e811-a6d2-9cb6d0e28a40,BAFWASENDE,64056,1.083333,27.133333,524
e65ad7a1-711d-e811-a6d2-9cb6d0e28a40,ISIRO,64062,2.766667,27.65,764
e95ad7a1-711d-e811-a6d2-9cb6d0e28a40,MAMBASA,64071,1.366667,29.066667,855
ec5ad7a1-711d-e811-a6d2-9cb6d0e28a40,BUTEMBO,64072,NaN,29.266667,1840
e37bd9a7-711d-e811-a6d2-9cb6d0e28a40,WATSA,64074,3.066667,29.5,0
e67bd9a7-711d-e811-a6d2-9cb6d0e28a40,BUNIA,64076,1.5,30.216667,1239
e97bd9a7-711d-e811-a6d2-9cb6d0e28a40,BUNIA-RUAMPARA,64077,1.566667,30.216667,0
ec7bd9a7-711d-e811-a6d2-9cb6d0e28a40,LUKOLELA,64101,-1.05,17.2,0
ef7bd9a7-711d-e811-a6d2-9cb6d0e28a40,BANDUNDU,64108,-3.3,17.35,324
f27bd9a7-711d-e811-a6d2-9cb6d0e28a40,INONGO,64115,-1.966667,18.266667,300
f57bd9a7-711d-e811-a6d2-9cb6d0e28a40,BOENDE,64126,NaN,20.85,351
f87bd9a7-711d-e811-a6d2-9cb6d0e28a40,LODJA,64146,-3.483333,23.466667,500
cb06f1ad-711d-e811-a6d2-9cb6d0e28a40,KINDU,64155,-2.95,25.916667,497
ce06f1ad-711d-e811-a6d2-9cb6d0e28a40,KALIMA,64156,-2.6,26.55,0
d106f1ad-711d-e811-a6d2-9cb6d0e28a40,RUTSHURU,64157,-1.183333,29.45,1275
d406f1ad-711d-e811-a6d2-9cb6d0e28a40,UBUNDU,64159,NaN,25.45,0
d706f1ad-711d-e811-a6d2-9cb6d0e28a40,WALIKALE,64170,-1.416667,27,0
da06f1ad-711d-e811-a6d2-9cb6d0e28a40,BUKAVU,64180,-2.516667,28.85,1612
dd06f1ad-711d-e811-a6d2-9cb6d0e28a40,GOMA,64184,-1.683333,29.233333,1552
e006f1ad-711d-e811-a6d2-9cb6d0e28a40,MOANDA,64201,-6,12.416667,27
f6ce36b4-711d-e811-a6d2-9cb6d0e28a40,KITONA,64203,-5.916667,12.45,120
f9ce36b4-711d-e811-a6d2-9cb6d0e28a40,BOMA,64204,-5.85,13.1,8
fcce36b4-711d-e811-a6d2-9cb6d0e28a40,INGA ,64206,-5.516667,13.583333,277
ffce36b4-711d-e811-a6d2-9cb6d0e28a40,MATADI,64207,-5.8,13.433333,340
02cf36b4-711d-e811-a6d2-9cb6d0e28a40,LUOZI,64209,-4.95,14.133333,236
05cf36b4-711d-e811-a6d2-9cb6d0e28a40,KINSHASA N'DJILI,64210,-4.383333,15.433333,312
08cf36b4-711d-e811-a6d2-9cb6d0e28a40,KINSHASA N'DOLO,64211,-4.316667,15.316667,282
0bcf36b4-711d-e811-a6d2-9cb6d0e28a40,KENGE,64217,-4.916667,17.066667,563
d02131ba-711d-e811-a6d2-9cb6d0e28a40,KINSHASA BINZA,64220,-4.366667,15.25,0
d32131ba-711d-e811-a6d2-9cb6d0e28a40,KIKWIT,64222,-5.033333,18.8,449
d62131ba-711d-e811-a6d2-9cb6d0e28a40,ILEBO,64224,-4.333333,20.583333,420
d92131ba-711d-e811-a6d2-9cb6d0e28a40,TSHIKAPA,64228,-6.416667,20.85,481
dc2131ba-711d-e811-a6d2-9cb6d0e28a40,KANANGA,64235,-5.883333,22.416667,657
df2131ba-711d-e811-a6d2-9cb6d0e28a40,LUSAMBO,64246,-4.966667,23.433333,424
e22131ba-711d-e811-a6d2-9cb6d0e28a40,MBUJI-MAYI,64247,-6.166667,23.616667,677
e52131ba-711d-e811-a6d2-9cb6d0e28a40,LUPUTA,64248,-7.133333,23.733333,877
e82131ba-711d-e811-a6d2-9cb6d0e28a40,KASONGO,64264,-4.516667,26.583333,0
98322bc0-711d-e811-a6d2-9cb6d0e28a40,KONGOLO,64276,-5.35,27,561
9b322bc0-711d-e811-a6d2-9cb6d0e28a40,MANONO ,64282,-7.283333,27.433333,633
9e322bc0-711d-e811-a6d2-9cb6d0e28a40,KALEMIE,64285,-5.883333,29.183333,818
a1322bc0-711d-e811-a6d2-9cb6d0e28a40,DILOLO,64301,-10.683333,22.333333,1028
a4322bc0-711d-e811-a6d2-9cb6d0e28a40,SANDOA,64303,-9.633333,22.85,921
a7322bc0-711d-e811-a6d2-9cb6d0e28a40,KAMINA BASE,64315,-8.633333,25.25,1106
aa322bc0-711d-e811-a6d2-9cb6d0e28a40,KOLWEZI,64328,-10.716667,25.45,1526
5bda33c6-711d-e811-a6d2-9cb6d0e28a40,MITWABA,64348,-8.6,27.333333,1579
5eda33c6-711d-e811-a6d2-9cb6d0e28a40,LUBUMBASHI-LUANO,64360,-11.666667,27.483333,1298
61da33c6-711d-e811-a6d2-9cb6d0e28a40,LUBUMBASHI-KARAVIA,64370,-11.65,27.466667,0
64da33c6-711d-e811-a6d2-9cb6d0e28a40,KAMEMBE,64380,-2.47,28.92,1591
67da33c6-711d-e811-a6d2-9cb6d0e28a40,GISENYI,64381,-1.67,29.25,1554.4
6ada33c6-711d-e811-a6d2-9cb6d0e28a40,RUHENGERI,64383,-1.499444,29.6325,1860
6dda33c6-711d-e811-a6d2-9cb6d0e28a40,BUTARE,64384,-2.6,29.73,1768
70da33c6-711d-e811-a6d2-9cb6d0e28a40,KIGALI,64387,-1.965,30.132778,1497.47
129046cc-711d-e811-a6d2-9cb6d0e28a40,BUJUMBURA,64390,-3.316667,29.316667,783
159046cc-711d-e811-a6d2-9cb6d0e28a40,MUYINGA,64397,-2.833333,30.333333,1755
189046cc-711d-e811-a6d2-9cb6d0e28a40,POINTE-NOIRE,64400,-4.816667,11.9,17
1b9046cc-711d-e811-a6d2-9cb6d0e28a40,DOLISIE,64401,-4.2,12.7,331
1e9046cc-711d-e811-a6d2-9cb6d0e28a40,MOUYONDZI,64402,-4,13.95,512
219046cc-711d-e811-a6d2-9cb6d0e28a40,MAKABANA,64403,-3.483333,12.616667,161
249046cc-711d-e811-a6d2-9cb6d0e28a40,SIBITI,64405,-3.683333,13.35,530
279046cc-711d-e811-a6d2-9cb6d0e28a40,BRAZZAVILLE MAYA-MAYA,64450,-4.25,15.25,316
39bf43d2-711d-e811-a6d2-9cb6d0e28a40,M'POUYA,64452,-2.616667,16.216667,313
3cbf43d2-711d-e811-a6d2-9cb6d0e28a40,DJAMBALA,64453,-2.533333,14.766667,790
3fbf43d2-711d-e811-a6d2-9cb6d0e28a40,GAMBOMA,64454,-1.9,15.85,377
42bf43d2-711d-e811-a6d2-9cb6d0e28a40,MAKOUA,64456,NaN,15.65,380
45bf43d2-711d-e811-a6d2-9cb6d0e28a40,OUESSO,64458,1.616667,16.05,352
48bf43d2-711d-e811-a6d2-9cb6d0e28a40,IMPFONDO,64459,1.616667,18.066667,327
4bbf43d2-711d-e811-a6d2-9cb6d0e28a40,SOUANKE,64460,2.066667,14.033333,550
4ebf43d2-711d-e811-a6d2-9cb6d0e28a40,KELLE,64462,NaN,13.55,408
68debbd8-711d-e811-a6d2-9cb6d0e28a40,EWO,64463,-5.583333,14.816667,438
6bdebbd8-711d-e811-a6d2-9cb6d0e28a40,LIBREVILLE,64500,NaN,9.416667,15
6edebbd8-711d-e811-a6d2-9cb6d0e28a40,PORT-GENTIL,64501,NaN,8.75,4
71debbd8-711d-e811-a6d2-9cb6d0e28a40,MAYUMBA,64503,-3.416667,10.65,34
74debbd8-711d-e811-a6d2-9cb6d0e28a40,COCOBEACH,64504,1,9.6,16
77debbd8-711d-e811-a6d2-9cb6d0e28a40,TCHIBANGA,64507,-2.85,11.016667,79
7adebbd8-711d-e811-a6d2-9cb6d0e28a40,BITAM,64510,2.083333,11.483333,599
7ddebbd8-711d-e811-a6d2-9cb6d0e28a40,OYEM,64512,1.583333,11.566667,590
b976d4de-711d-e811-a6d2-9cb6d0e28a40,KOULAMOUTOU,64518,-1.116667,12.5,355
bc76d4de-711d-e811-a6d2-9cb6d0e28a40,MEKAMBO,64545,1.016667,13.933333,501
bf76d4de-711d-e811-a6d2-9cb6d0e28a40,MOUILA,64550,-1.866667,11.016667,89
c276d4de-711d-e811-a6d2-9cb6d0e28a40,LAMBARENE,64551,NaN,10.233333,26
c576d4de-711d-e811-a6d2-9cb6d0e28a40,MITZIC,64552,NaN,11.533333,583
c876d4de-711d-e811-a6d2-9cb6d0e28a40,MAKOKOU,64556,NaN,12.866667,515
cb76d4de-711d-e811-a6d2-9cb6d0e28a40,LASTOURVILLE,64560,NaN,12.716667,483
ce76d4de-711d-e811-a6d2-9cb6d0e28a40,MVENGUE,64570,-1.65,13.433333,444
6fd101e5-711d-e811-a6d2-9cb6d0e28a40,OKONDJA,64580,NaN,13.783333,335
72d101e5-711d-e811-a6d2-9cb6d0e28a40,BERBERATI,64600,4.25,15.8,583
75d101e5-711d-e811-a6d2-9cb6d0e28a40,BOUAR,64601,5.966667,15.633333,1020
78d101e5-711d-e811-a6d2-9cb6d0e28a40,BOSSEMBELE,64605,5.266667,17.633333,674
7bd101e5-711d-e811-a6d2-9cb6d0e28a40,BOSSANGOA,64610,6.483333,17.433333,465
7ed101e5-711d-e811-a6d2-9cb6d0e28a40,BANGUI,64650,4.4,18.516667,366
81d101e5-711d-e811-a6d2-9cb6d0e28a40,N'DELE,64654,8.4,20.65,511
84d101e5-711d-e811-a6d2-9cb6d0e28a40,BRIA,64655,6.533333,21.983333,584
10f051eb-711d-e811-a6d2-9cb6d0e28a40,BANGASSOU,64656,4.733333,22.833333,500
13f051eb-711d-e811-a6d2-9cb6d0e28a40,BIRAO,64658,10.283333,22.783333,464
16f051eb-711d-e811-a6d2-9cb6d0e28a40,OBO,64659,5.4,26.5,651
19f051eb-711d-e811-a6d2-9cb6d0e28a40,BAMBARI,64660,5.85,20.65,475
1cf051eb-711d-e811-a6d2-9cb6d0e28a40,YALINGA,64661,6.5,23.266667,602
1ff051eb-711d-e811-a6d2-9cb6d0e28a40,ALINDAO,64662,5.05,21.2,449
22f051eb-711d-e811-a6d2-9cb6d0e28a40,MOBAYE,64665,4.316667,21.183333,406
25f051eb-711d-e811-a6d2-9cb6d0e28a40,NDJAMENA,64700,12.133333,15.033333,295
4609abf1-711d-e811-a6d2-9cb6d0e28a40,MAO,64701,14.116667,15.316667,355
4909abf1-711d-e811-a6d2-9cb6d0e28a40,BOL-BERIM,64702,13.433333,14.733333,292
4c09abf1-711d-e811-a6d2-9cb6d0e28a40,BOUSSO,64705,10.483333,16.716667,336
4f09abf1-711d-e811-a6d2-9cb6d0e28a40,MOUNDOU,64706,8.566667,16.066667,410
5209abf1-711d-e811-a6d2-9cb6d0e28a40,MOUSSORO,64707,13.65,16.5,0
5509abf1-711d-e811-a6d2-9cb6d0e28a40,BOKORO,64708,12.383333,17.05,301
5809abf1-711d-e811-a6d2-9cb6d0e28a40,PALA,64709,9.366667,14.966667,320
5b09abf1-711d-e811-a6d2-9cb6d0e28a40,SARH,64750,9.15,18.383333,365
f0de06f8-711d-e811-a6d2-9cb6d0e28a40,ATI,64751,13.216667,18.316667,334
f3de06f8-711d-e811-a6d2-9cb6d0e28a40,FAYA,64753,18,19.166667,234
f6de06f8-711d-e811-a6d2-9cb6d0e28a40,AM-TIMAN,64754,11.033333,20.283333,436
f9de06f8-711d-e811-a6d2-9cb6d0e28a40,GOZ-BEIDA,64755,12.233333,21.416667,0
fcde06f8-711d-e811-a6d2-9cb6d0e28a40,ABECHE,64756,13.85,20.85,549
ffde06f8-711d-e811-a6d2-9cb6d0e28a40,FADA,64757,17.166667,21.55,0
02df06f8-711d-e811-a6d2-9cb6d0e28a40,MONGO,64758,12.183333,18.683333,430
fcb513fe-711d-e811-a6d2-9cb6d0e28a40,MALABO,64810,3.75,8.766667,56
ffb513fe-711d-e811-a6d2-9cb6d0e28a40,BATA (RIO MUNI),64820,1.9,9.8,8
02b613fe-711d-e811-a6d2-9cb6d0e28a40,MAROUA-SALAK,64851,10.45,14.25,422
05b613fe-711d-e811-a6d2-9cb6d0e28a40,GAROUA,64860,9.333333,13.383333,244
08b613fe-711d-e811-a6d2-9cb6d0e28a40,NGAOUNDERE,64870,7.35,13.566667,1104
0bb613fe-711d-e811-a6d2-9cb6d0e28a40,BANYO,64880,6.783333,11.816667,1110
0eb613fe-711d-e811-a6d2-9cb6d0e28a40,MEIGANGA,64882,6.533333,14.366667,1027
11b613fe-711d-e811-a6d2-9cb6d0e28a40,MAMFE,64890,5.716667,9.283333,126
79a79904-721d-e811-a6d2-9cb6d0e28a40,BAMENDA,64892,6.05,10.116667,1239
7ca79904-721d-e811-a6d2-9cb6d0e28a40,KOUNDJA,64893,5.65,10.75,1210
7fa79904-721d-e811-a6d2-9cb6d0e28a40,YOKO,64900,5.55,12.366667,1031
82a79904-721d-e811-a6d2-9cb6d0e28a40,BETARE-OYA,64901,5.6,14.066667,804
85a79904-721d-e811-a6d2-9cb6d0e28a40,DOUALA OBS.,64910,4,9.733333,9
8ba79904-721d-e811-a6d2-9cb6d0e28a40,NKONGSAMBA,64911,4.95,9.933333,821
8ea79904-721d-e811-a6d2-9cb6d0e28a40,BAFIA,64920,4.733333,11.25,500
f8ae120b-721d-e811-a6d2-9cb6d0e28a40,BERTOUA,64930,4.6,13.733333,668
fbae120b-721d-e811-a6d2-9cb6d0e28a40,BATOURI,64931,4.466667,14.366667,656
feae120b-721d-e811-a6d2-9cb6d0e28a40,YAOUNDE,64950,3.833333,11.516667,760
01af120b-721d-e811-a6d2-9cb6d0e28a40,ABONG-MBANG,64960,3.966667,13.2,693
04af120b-721d-e811-a6d2-9cb6d0e28a40,LOMIE,64961,3.15,13.616667,624
07af120b-721d-e811-a6d2-9cb6d0e28a40,KRIBI,64971,2.95,9.9,16
0aaf120b-721d-e811-a6d2-9cb6d0e28a40,YELWA,65001,10.883333,4.75,244
0daf120b-721d-e811-a6d2-9cb6d0e28a40,BIRNIN KEBBI,65003,12.466667,4.216667,220
3b66b511-721d-e811-a6d2-9cb6d0e28a40,SOKOTO,65010,13.016667,5.25,350.8
3e66b511-721d-e811-a6d2-9cb6d0e28a40,GUSAU,65015,12.166667,6.7,463.9
4166b511-721d-e811-a6d2-9cb6d0e28a40,KADUNA,65019,10.6,7.45,645.4
4466b511-721d-e811-a6d2-9cb6d0e28a40,KATSINA,65028,13.016667,7.683333,517.6
4766b511-721d-e811-a6d2-9cb6d0e28a40,ZARIA,65030,11.1,7.683333,110.9
4a66b511-721d-e811-a6d2-9cb6d0e28a40,KANO,65046,12.05,8.533333,472.5
4d66b511-721d-e811-a6d2-9cb6d0e28a40,BAUCHI,65055,10.283333,9.816667,609.7
5066b511-721d-e811-a6d2-9cb6d0e28a40,NGURU,65064,12.883333,10.466667,343.1
99646018-721d-e811-a6d2-9cb6d0e28a40,POTISKUM,65073,11.7,11.033333,414.8
9c646018-721d-e811-a6d2-9cb6d0e28a40,GOMBE,65075,10.283333,11.15,505
9f646018-721d-e811-a6d2-9cb6d0e28a40,MAIDUGURI,65082,11.85,13.083333,353.8
a2646018-721d-e811-a6d2-9cb6d0e28a40,ILORIN,65101,8.483333,4.583333,307.4
a5646018-721d-e811-a6d2-9cb6d0e28a40,SHAKI,65108,8.666667,3.383333,456
a8646018-721d-e811-a6d2-9cb6d0e28a40,BIDA,65112,9.1,6.016667,144.3
ab646018-721d-e811-a6d2-9cb6d0e28a40,MINNA,65123,9.616667,6.533333,256.4
ae646018-721d-e811-a6d2-9cb6d0e28a40,LAFIA,65124,8.55,8.533333,181.53
2acefe1e-721d-e811-a6d2-9cb6d0e28a40,ABUJA,65125,9.25,7,343.1
2dcefe1e-721d-e811-a6d2-9cb6d0e28a40,JOS,65134,9.866667,8.9,1290
30cefe1e-721d-e811-a6d2-9cb6d0e28a40,IBI,65145,8.183333,9.75,110.7
33cefe1e-721d-e811-a6d2-9cb6d0e28a40,YOLA,65167,9.233333,12.466667,186.1
36cefe1e-721d-e811-a6d2-9cb6d0e28a40,ISEYIN,65200,7.966667,3.6,330
39cefe1e-721d-e811-a6d2-9cb6d0e28a40,LAGOS IKEJA,65201,6.583333,3.333333,39.3
3ccefe1e-721d-e811-a6d2-9cb6d0e28a40,LAGOS OSHODI,65202,6.5,3.383333,0
d6245825-721d-e811-a6d2-9cb6d0e28a40,LAGOS ROOF,65203,6.45,3.4,14
d9245825-721d-e811-a6d2-9cb6d0e28a40,IBADAN,65208,7.433333,3.9,227.2
dc245825-721d-e811-a6d2-9cb6d0e28a40,IJEBU ODE,65210,6.833333,3.933333,77
df245825-721d-e811-a6d2-9cb6d0e28a40,ABEOKUTA,65213,7.166667,3.333333,104
e2245825-721d-e811-a6d2-9cb6d0e28a40,OSHOGBO,65215,7.783333,4.483333,302
e5245825-721d-e811-a6d2-9cb6d0e28a40,ONDO,65222,7.1,4.833333,287.3
e8245825-721d-e811-a6d2-9cb6d0e28a40,ADO EKITI,65224,7.65,5.2,453.64
eb245825-721d-e811-a6d2-9cb6d0e28a40,BENIN CITY,65229,6.316667,5.1,77.8
19450d2c-721d-e811-a6d2-9cb6d0e28a40,AKURE,65232,7.283333,5.3,375
1c450d2c-721d-e811-a6d2-9cb6d0e28a40,WARRI,65236,5.516667,5.733333,6.1
1f450d2c-721d-e811-a6d2-9cb6d0e28a40,LOKOJA,65243,7.783333,6.733333,62.5
22450d2c-721d-e811-a6d2-9cb6d0e28a40,ONITSHA,65245,6.15,6.783333,67
25450d2c-721d-e811-a6d2-9cb6d0e28a40,AWKA,65246,6.2,7.05,325
28450d2c-721d-e811-a6d2-9cb6d0e28a40,PORT HARCOURT,65250,4.85,7.016667,19.5
2b450d2c-721d-e811-a6d2-9cb6d0e28a40,OWERRI,65252,5.483333,7,91
2e450d2c-721d-e811-a6d2-9cb6d0e28a40,UMUAHIA,65254,5.483333,7.55,122
2890ce32-721d-e811-a6d2-9cb6d0e28a40,ENUGU,65257,6.466667,7.55,141.8
2b90ce32-721d-e811-a6d2-9cb6d0e28a40,UYO,65260,5.051111,7.916667,38
2e90ce32-721d-e811-a6d2-9cb6d0e28a40,CALABAR,65264,4.966667,8.35,0
3190ce32-721d-e811-a6d2-9cb6d0e28a40,MAKURDI,65271,7.733333,8.533333,112.9
3490ce32-721d-e811-a6d2-9cb6d0e28a40,IKOM,65273,5.966667,8.7,119
3790ce32-721d-e811-a6d2-9cb6d0e28a40,OBUDU,65274,6.6,9.316667,284.9
3a90ce32-721d-e811-a6d2-9cb6d0e28a40,OGOJA,65275,6.666667,8.8,117
fedfc838-721d-e811-a6d2-9cb6d0e28a40,KANDI,65306,11.133333,2.933333,292
01e0c838-721d-e811-a6d2-9cb6d0e28a40,PEPORIYAKOU-NATITINGOU,65319,10.316667,1.383333,461
04e0c838-721d-e811-a6d2-9cb6d0e28a40,PARAKOU,65330,9.35,2.616667,393
07e0c838-721d-e811-a6d2-9cb6d0e28a40,SAVE,65335,8.033333,2.466667,200
0ae0c838-721d-e811-a6d2-9cb6d0e28a40,BOHICON,65338,7.166667,2.066667,167
0de0c838-721d-e811-a6d2-9cb6d0e28a40,COTONOU,65344,6.35,2.383333,9
10e0c838-721d-e811-a6d2-9cb6d0e28a40,DAPAON,65351,10.866667,NaN,330
9e1ac83e-721d-e811-a6d2-9cb6d0e28a40,MANGO,65352,10.366667,NaN,146
a11ac83e-721d-e811-a6d2-9cb6d0e28a40,NIAMTOUGOU,65355,9.766667,1.1,343
a41ac83e-721d-e811-a6d2-9cb6d0e28a40,KARA,65357,9.55,1.166667,341
a71ac83e-721d-e811-a6d2-9cb6d0e28a40,SOKODE,65361,8.983333,1.15,387
aa1ac83e-721d-e811-a6d2-9cb6d0e28a40,ATAKPAME,65376,7.583333,1.116667,402
ad1ac83e-721d-e811-a6d2-9cb6d0e28a40,KOUMA-KONDA,65378,6.95,NaN,641
b01ac83e-721d-e811-a6d2-9cb6d0e28a40,TABLIGBO,65380,6.583333,1.5,44
b31ac83e-721d-e811-a6d2-9cb6d0e28a40,LOME,65387,6.166667,1.25,25
127dc344-721d-e811-a6d2-9cb6d0e28a40,NAVRONGO,65401,10.9,-1.1,213.4
157dc344-721d-e811-a6d2-9cb6d0e28a40,WA,65404,10.05,-2.5,322.7
187dc344-721d-e811-a6d2-9cb6d0e28a40,BOLE,65416,9.033333,-2.483333,299.5
1b7dc344-721d-e811-a6d2-9cb6d0e28a40,TAMALE,65418,9.55,NaN,168.8
1e7dc344-721d-e811-a6d2-9cb6d0e28a40,YENDI,65420,9.45,NaN,195.2
217dc344-721d-e811-a6d2-9cb6d0e28a40,WENCHI,65432,7.75,-2.1,338.9
